19;49;11.6;297.298333;-;28;47;20;-28.788889;;;CD-2916546;H7538;HD187098;SAO188603
19;49;25.3;297.355417;-;72;30;12;-72.503333;;;CP-72 2445;H7498;HD186219;SAO257736
19;49;27.5;297.364583;+;38;42;36;38.710000;;;BD+38 3772;H7555;HD187638;SAO68909
19;49;53.3;297.472083;-;66;48;46;-66.812778;;;CP-67 3680;H7513;HD186584;SAO254658
19;49;54.6;297.477500;+;28;26;26;28.440556;;12454;BD+28 3493;H7556;HD187640;SAO87786
19;50;13.8;297.557500;-;47;33;26;-47.557222;;12432;CD-4713103;H7537;HD187086;SAO229887
19;50;17.5;297.572917;+;7;54;9;7.902500;;V1339 Aql;BD+07 4252;H7554;HD187567;SAO125116
19;50;21.7;297.590417;-;61;3;41;-61.061389;;;CP-61 6413;H7527;HD186837;SAO254666
19;50;33.9;297.641250;+;32;54;51;32.914167;Chi Cyg;Chi Cyg;BD+32 3593;H7564;HD187796;SAO68943
19;50;34;297.641667;+;38;43;21;38.722500;19 Cyg;V1509 Cyg;BD+38 3780;H7566;HD187849;SAO68947
19;50;37.3;297.655417;+;40;35;59;40.599722;;V380 Cyg;BD+40 3902;H7567;HD187879;SAO48892
19;50;37.7;297.657083;+;52;59;17;52.988056;20 Cyg;12481;BD+52 2547;H7576;HD188056;SAO32042
19;50;44.8;297.686667;-;59;11;35;-59.193056;;;CP-59 7534;H7531;HD186957;SAO246293
19;50;46.8;297.695000;-;10;45;49;-10.763611;51 Aql;;BD-11 5149;H7553;HD187532;SAO163036
19;50;47;297.695833;+;8;52;6;8.868333;53 Alpha Aql;;BD+08 4236;H7557;HD187642;SAO125122
19;50;47;297.695833;+;37;49;35;37.826389;;;BD+37 3636;H7568;HD187880;SAO68953
19;51;1.3;297.755417;-;65;36;18;-65.605000;;NZ Pav;CP-65 3827;H7524;HD186786;SAO254669
19;51;1.6;297.756667;+;10;24;56;10.415556;54 Omicron Aql;;BD+10 4073;H7560;HD187691;SAO105338
19;51;4.1;297.767083;+;22;36;36;22.610000;12 Vul;Var;BD+22 3833;H7565;HD187811;SAO87813
19;51;11.1;297.796250;-;2;27;39;-2.460833;;;BD-02 5133;H7559;HD187660;SAO143853
19;51;17.7;297.823750;+;9;37;49;9.630278;;;BD+09 4288;H7562;HD187753;SAO125139
19;51;19.4;297.830833;+;47;22;38;47.377222;;Var?;BD+47 2937;H7577;HD188074;SAO48907
19;51;50.6;297.960833;-;39;52;28;-39.874444;;V3961 Sgr;CD-4013514;H7552;HD187474;SAO229903
19;51;59.1;297.996250;+;47;1;39;47.027500;;Var;BD+46 2793;H7589;HD188209;SAO48917
19;52;1.6;298.006667;+;24;59;32;24.992222;;12498;BD+24 3914;H7573;HD187982;SAO87840
19;52;3.5;298.014583;+;11;37;44;11.628889;;12490;BD+11 4019;H7569;HD187923;SAO105348
19;52;7.2;298.030000;+;47;55;55;47.931944;;12511;BD+47 2939;H7591;HD188252;SAO48920
19;52;12;298.050000;-;19;2;42;-19.045000;57 Sgr;;BD-19 5631;H7561;HD187739;SAO163060
19;52;15.6;298.065000;+;10;21;5;10.351389;;12496;BD+09 4295;H7572;HD187961;SAO105355
19;52;16.3;298.067917;+;36;25;56;36.432222;;;BD+36 3744;H7583;HD188149;SAO69004
19;52;21.8;298.090833;+;18;40;19;18.671944;9 Sge;12503;BD+18 4276;H7574;HD188001;SAO105360
19;52;28.4;298.118333;+;1;0;20;1.005556;55 Eta Aql;Eta Aql;BD+00 4337;H7570;HD187929;SAO125159
19;52;37.6;298.156667;-;54;58;16;-54.971111;;;CP-55 9221;H7548;HD187420;SAO246311
19;52;39;298.162500;-;54;58;36;-54.976667;;;CP-55 9222;H7549;HD187421;SAO246312
19;53;1.2;298.255000;+;47;48;27;47.807500;;V819 Cyg;BD+47 2945;H7600;HD188439;SAO48940
19;53;6.4;298.276667;-;14;36;11;-14.603056;;V505 Sgr;BD-14 5578;H7571;HD187949;SAO163080
19;53;17.4;298.322500;+;57;31;25;57.523611;23 Cyg;;BD+57 2084;H7608;HD188665;SAO32085
19;53;18.7;298.327917;-;3;6;52;-3.114444;;V1291 Aql;BD-03 4742;H7575;HD188041;SAO143883
19;53;22.6;298.344167;+;4;24;2;4.400556;;;BD+04 4264;H7580;HD188107;SAO125182
19;53;27.7;298.365417;+;24;4;47;24.079722;13 Vul;;BD+23 3820;H7592;HD188260;SAO87883
19;53;35.4;298.397500;+;59;42;32;59.708889;;;BD+59 2137;H7611;HD188793;SAO32093
19;54;8.2;298.534167;-;8;34;27;-8.574167;56 Aql;;BD-08 5150;H7584;HD188154;SAO143894
19;54;14.9;298.562083;+;8;27;41;8.461389;59 Xi Aql;;BD+08 4261;H7595;HD188310;SAO125210
19;54;17.7;298.573750;-;23;56;28;-23.941111;;Var?;CD-2415668;H7578;HD188088;SAO188692
19;54;31.1;298.629583;+;24;19;10;24.319444;;;BD+23 3829;H7601;HD188485;SAO87908
19;54;37.6;298.656667;-;8;13;38;-8.227222;57 Aql;;BD-08 5154;H7593;HD188293;SAO143898
19;54;38.1;298.658750;-;8;14;14;-8.237222;57 Aql;;BD-08 5155;H7594;HD188294;SAO143899
19;54;40.3;298.667917;+;7;8;25;7.140278;;;BD+06 4351;H7598;HD188385;SAO125221
19;54;40.4;298.668333;-;61;10;15;-61.170833;;;CP-61 6426;H7558;HD187653;SAO254683
19;54;44.8;298.686667;+;0;16;25;0.273611;58 Aql;;BD-00 3871;H7596;HD188350;SAO125219
19;54;48.3;298.701250;+;36;59;46;36.996111;;;BD+36 3766;H7606;HD188650;SAO69072
19;55;5.1;298.771250;-;33;2;47;-33.046389;;;CD-3314560;H7585;HD188158;SAO211653
19;55;6.5;298.777083;+;30;11;43;30.195278;;;BD+29 3802;H7607;HD188651;SAO69079
19;55;15.7;298.815417;-;41;52;6;-41.868333;Iota Sgr;;CD-4214549;H7581;HD188114;SAO229927
19;55;18.8;298.828333;+;6;24;24;6.406667;60 Beta Aql;12557;BD+06 4357;H7602;HD188512;SAO125235
19;55;19.6;298.831667;-;6;44;3;-6.734167;;;BD-07 5102;H7599;HD188405;SAO143911
19;55;22.1;298.842083;+;58;15;1;58.250278;;;BD+57 2092;H7626;HD189127;SAO32116
19;55;37.8;298.907500;+;52;26;20;52.438889;24 Psi Cyg;;BD+52 2572;H7619;HD189037;SAO32114
19;55;50.4;298.960000;-;26;17;58;-26.299444;58 Omega Sgr;;CD-2614637;H7597;HD188376;SAO188722
19;55;51.7;298.965417;+;38;29;12;38.486667;22 Cyg;;BD+38 3817;H7613;HD188892;SAO69101
19;55;55.4;298.980833;+;58;50;46;58.846111;;;BD+58 2013;H7633;HD189276;SAO32122
19;56;1.3;299.005417;+;16;38;5;16.634722;10 Sge;S Sge;BD+16 4067;H7609;HD188727;SAO105436
19;56;1.5;299.006250;-;81;20;59;-81.349722;;;CP-81 868;H7494;HD186154;SAO258844
19;56;14.3;299.059583;+;11;25;26;11.423889;61 Phi Aql;;BD+11 4055;H7610;HD188728;SAO105438
19;56;18.4;299.076667;+;35;5;0;35.083333;21 Eta Cyg;12586;BD+34 3798;H7615;HD188947;SAO69116
19;56;19;299.079167;+;56;41;13;56.686944;;;BD+56 2331;H7634;HD189296;SAO32128
19;56;44.2;299.184167;+;36;15;3;36.250833;;;BD+35 3878;H7620;HD189066;SAO69129
19;56;45.1;299.187917;+;50;54;9;50.902500;;;BD+50 2930;H7632;HD189253;SAO32130
19;56;56.8;299.236667;-;27;10;12;-27.170000;59 Sgr;;CD-2714399;H7604;HD188603;SAO188742
19;56;57.7;299.240417;-;57;55;32;-57.925556;;;CP-58 7683;H7586;HD188161;SAO246348
19;57;0.2;299.250833;+;20;59;53;20.998056;;;BD+20 4351;H7616;HD188971;SAO87963
19;57;6.2;299.275833;-;58;54;5;-58.901389;;;CP-59 7550;H7587;HD188162;SAO246349
19;57;13.9;299.307917;+;40;22;5;40.368056;;;BD+39 3968;H7628;HD189178;SAO49011
19;57;41.3;299.422083;-;38;3;30;-38.058333;;;CD-3813776;H7605;HD188642;SAO211686
19;57;45.4;299.439167;+;16;47;21;16.789167;11 Sge;;BD+16 4081;H7622;HD189090;SAO105471
19;57;56.2;299.484167;+;42;15;39;42.260833;;;BD+41 3549;H7638;HD189377;SAO49031
19;57;57;299.487500;-;15;29;29;-15.491389;61 Sgr;;BD-15 5516;H7614;HD188899;SAO163141
19;58;28.7;299.619583;+;63;32;3;63.534167;;;BD+63 1584;H7654;HD189900;SAO18627
19;58;34.4;299.643333;+;38;6;20;38.105556;;;BD+37 3703;H7642;HD189432;SAO69193
19;58;38;299.658333;+;30;59;1;30.983611;;;BD+30 3837;H7640;HD189395;SAO69188
19;58;41.3;299.672083;-;69;9;50;-69.163889;;;CP-69 3072;H7579;HD188097;SAO254693
19;58;41.9;299.674583;+;70;22;1;70.366944;;;BD+69 1084;H7666;HD190252;SAO9592
19;58;45.4;299.689167;+;19;29;32;19.492222;12 Gamma Sge;12638;BD+19 4229;H7635;HD189319;SAO105500
19;58;53;299.720833;-;68;45;44;-68.762222;;;CP-69 3073;H7588;HD188164;SAO254696
19;58;56.4;299.735000;-;30;32;17;-30.538056;;;CD-3017525;H7617;HD188981;SAO211708
19;58;57.2;299.738333;-;26;11;44;-26.195556;60 Sgr;;CD-2614682;H7618;HD189005;SAO188778
19;59;10.5;299.793750;+;23;6;5;23.101389;14 Vul;;BD+22 3872;H7641;HD189410;SAO88016
19;59;15.4;299.814167;+;52;3;21;52.055833;;;BD+51 2728;H7651;HD189775;SAO32170
19;59;20.5;299.835417;+;45;46;20;45.772222;;;BD+45 3025;H7646;HD189684;SAO49058
19;59;22.7;299.844583;+;1;22;40;1.377778;;;BD+00 4375;H7636;HD189322;SAO125310
19;59;36.6;299.902500;+;76;28;53;76.481389;69 Dra;;BD+76 771;H7686;HD190960;SAO9606
19;59;44.2;299.934167;-;35;16;35;-35.276389;Theta1 Sgr;;CD-3513831;H7623;HD189103;SAO211716
19;59;47.4;299.947500;-;9;57;30;-9.958333;;;BD-10 5238;H7637;HD189340;SAO163168
19;59;51.3;299.963750;-;34;41;52;-34.697778;Theta2 Sgr;;CD-3513832;H7624;HD189118;SAO211717
19;59;55.2;299.980000;+;37;2;34;37.042778;25 Cyg;V1746 Cyg;BD+36 3806;H7647;HD189687;SAO69231
20;0;3.3;300.013750;+;17;31;0;17.516667;13 Sge;VZ Sge;BD+17 4183;H7645;HD189577;SAO105522
20;0;15.9;300.066250;-;37;42;8;-37.702222;;;CD-3813802;H7629;HD189195;SAO211719
20;0;20.3;300.084583;-;33;42;14;-33.703889;;12655;CD-3414082;H7631;HD189245;SAO211724
20;0;23;300.095833;-;66;56;58;-66.949444;Mu1 Pav;;CP-67 3695;H7603;HD188584;SAO254702
20;0;25.3;300.105417;-;49;21;4;-49.351111;;;CD-4912949;H7621;HD189080;SAO229973
20;0;26.5;300.110417;-;43;2;36;-43.043333;;;CD-4313735;H7627;HD189140;SAO229977
20;0;35.5;300.147917;-;72;54;38;-72.910556;Epsilon Pav;12598;CP-73 2086;H7590;HD188228;SAO257757
20;0;48.3;300.201250;-;45;6;47;-45.113056;;;CD-4513549;H7630;HD189198;SAO229981
20;0;58.9;300.245417;+;8;33;29;8.558056;;;BD+08 4300;H7648;HD189695;SAO125355
20;1;6.1;300.275417;+;27;45;13;27.753611;15 Vul;NT Vul;BD+27 3587;H7653;HD189849;SAO88071
20;1;15.3;300.313750;+;37;5;56;37.098889;;;BD+36 3820;H7655;HD189942;SAO69267
20;1;21.6;300.340000;+;50;6;17;50.104722;26 Cyg;;BD+49 3158;H7660;HD190147;SAO49098
20;1;23.9;300.349583;-;22;44;14;-22.737222;;;CD-2315935;H7643;HD189561;SAO188829
20;1;26.4;300.360000;-;40;48;51;-40.814167;;;CD-4113807;H7639;HD189388;SAO229993
20;1;28.5;300.368750;+;64;49;16;64.821111;64 Dra;;BD+64 1405;H7676;HD190544;SAO18658
20;1;44.7;300.436250;-;59;22;34;-59.376111;;NU Pav;CP-59 7564;H7625;HD189124;SAO246389
20;1;44.7;300.436250;+;24;48;1;24.800278;;;BD+24 3975;H7656;HD189944;SAO88088
20;1;52.4;300.468333;-;66;56;39;-66.944167;Mu2 Pav;;CP-67 3698;H7612;HD188887;SAO254707
20;1;58.6;300.494167;-;13;38;13;-13.636944;63 Sgr;;BD-14 5618;H7649;HD189741;SAO163195
20;2;1.4;300.505833;+;24;56;17;24.938056;16 Vul;;BD+24 3977;H7657;HD190004;SAO88098
20;2;20.3;300.584583;+;64;38;4;64.634444;65 Dra;;BD+64 1407;H7682;HD190713;SAO18669
20;2;39.5;300.664583;-;27;42;35;-27.709722;62 Sgr;V3872 Sgr;CD-2816355;H7650;HD189763;SAO188844
20;2;49.1;300.704583;+;67;52;25;67.873611;67 Rho Dra;;BD+67 1222;H7685;HD190940;SAO18676
20;3;16.4;300.818333;+;18;30;2;18.500556;;;BD+18 4365;H7662;HD190211;SAO105608
20;3;30;300.875000;+;16;1;53;16.031389;;;BD+15 4033;H7664;HD190229;SAO105615
20;3;33.5;300.889583;-;37;56;27;-37.940833;;;CD-3813828;H7652;HD189831;SAO211767
20;3;37.4;300.905833;+;29;53;48;29.896667;;;BD+29 3872;H7670;HD190360;SAO88133
20;3;44.3;300.934583;-;22;35;44;-22.595556;;;BD-22 5318;H7658;HD190009;SAO188863
20;4;1.2;301.005000;-;7;28;11;-7.469722;;;BD-07 5159;H7661;HD190172;SAO144038
20;4;6.2;301.025833;+;17;4;12;17.070000;15 Sge;12757;BD+16 4121;H7672;HD190406;SAO105635
20;4;8.3;301.034583;+;7;16;41;7.278056;63 Tau Aql;;BD+06 4416;H7669;HD190327;SAO125403
20;4;19.6;301.081667;-;32;3;23;-32.056389;;12746;CD-3215682;H7659;HD190056;SAO211782
20;4;23.2;301.096667;-;0;42;34;-0.709444;62 Aql;;BD-01 3887;H7667;HD190299;SAO144045
20;4;28.8;301.120000;+;48;13;47;48.229722;;;BD+47 3004;H7684;HD190781;SAO49152
20;4;36.1;301.150417;+;32;13;7;32.218611;;V1768 Cyg;BD+31 3925;H7678;HD190603;SAO69362
20;4;44.6;301.185833;+;63;53;26;63.890556;;;BD+63 1593;H7695;HD191174;SAO18692
20;4;53.3;301.222083;+;68;1;38;68.027222;;;BD+67 1226;H7704;HD191372;SAO18699
20;4;58.6;301.244167;+;23;12;37;23.210278;;;BD+22 3913;H7677;HD190590;SAO88163
20;5;5.4;301.272500;-;11;35;58;-11.599444;;V1401 Aql;BD-12 5641;H7671;HD190390;SAO163245
20;5;6.7;301.277917;+;51;50;22;51.839444;;;BD+51 2763;H7687;HD190964;SAO32272
20;5;9.5;301.289583;+;19;59;28;19.991111;16 Eta Sge;;BD+19 4277;H7679;HD190608;SAO105659
20;5;9.8;301.290833;+;38;28;42;38.478333;;;BD+38 3896;H7683;HD190771;SAO69377
20;5;21.5;301.339583;+;56;20;29;56.341389;;;BD+55 2324;H7692;HD191096;SAO32276
20;5;26.4;301.360000;-;12;39;55;-12.665278;65 Sgr;;BD-13 5569;H7675;HD190454;SAO163253
20;5;26.5;301.360417;+;15;30;1;15.500278;;;BD+15 4040;H7680;HD190658;SAO105663
20;5;32.1;301.383750;-;33;0;0;-33.000000;;;CD-3314700;H7668;HD190306;SAO211798
20;5;32.8;301.386667;+;61;59;44;61.995556;66 Dra;;BD+61 1970;H7701;HD191277;SAO18700
20;5;32.8;301.386667;-;67;19;15;-67.320833;;;CP-67 3703;H7644;HD189567;SAO254721
20;6;12.2;301.550833;-;4;4;42;-4.078333;;;BD-04 5013;H7681;HD190664;SAO144062
20;6;13.8;301.557500;+;53;9;57;53.165833;;;BD+52 2623;H7697;HD191195;SAO32286
20;6;21.8;301.590833;+;35;58;21;35.972500;27 Cyg;Var?;BD+35 3959;H7689;HD191026;SAO69413
20;6;53.4;301.722500;+;23;36;52;23.614444;17 Vul;;BD+23 3896;H7688;HD190993;SAO88212
20;7;11.5;301.797917;+;50;13;45;50.229167;;;BD+49 3195;H7702;HD191329;SAO32296
20;7;23.2;301.846667;-;52;52;51;-52.880833;Xi Tel;12783;CP-53 9794;H7673;HD190421;SAO246443
20;7;35.1;301.896250;-;55;0;59;-55.016389;;;CP-55 9317;H7674;HD190422;SAO246444
20;7;41.4;301.922500;+;34;25;23;34.423056;;;BD+34 3881;H7699;HD191243;SAO69457
20;7;50.3;301.959583;+;9;23;59;9.399722;;;BD+08 4344;H7693;HD191104;SAO125478
20;8;1.8;302.007500;-;0;40;42;-0.678333;64 Aql;;BD-01 3899;H7690;HD191067;SAO144095
20;8;6.5;302.027083;+;16;39;51;16.664167;;;BD+16 4153;H7696;HD191178;SAO105733
20;8;20.5;302.085417;-;66;21;17;-66.354722;;;CP-66 3473;H7663;HD190222;SAO254731
20;8;31.3;302.130417;-;10;3;46;-10.062778;;;BD-10 5285;H7694;HD191110;SAO163290
20;8;38.3;302.159583;+;10;43;33;10.725833;;;BD+10 4189;H7700;HD191263;SAO105743
20;8;43.6;302.181667;-;66;10;55;-66.181944;Delta Pav;12790;CP-66 3474;H7665;HD190248;SAO254733
20;8;53.3;302.222083;+;77;42;41;77.711389;1 Kappa Cep;;BD+77 764;H7750;HD192907;SAO9665
20;9;25.6;302.356667;+;36;50;23;36.839722;28 Cyg;V1624 Cyg;BD+36 3907;H7708;HD191610;SAO69518
20;9;56.6;302.485833;+;20;54;55;20.915278;17 Theta Sge;;BD+20 4453;H7705;HD191570;SAO88276
20;10;33.5;302.639583;+;26;54;15;26.904167;18 Vul;;BD+26 3815;H7711;HD191747;SAO88295
20;11;3.5;302.764583;+;21;8;5;21.134722;;;BD+20 4462;H7713;HD191814;SAO88309
20;11;7.2;302.780000;-;57;31;26;-57.523889;;;CP-57 9622;H7691;HD191095;SAO246470
20;11;10.1;302.792083;-;8;50;32;-8.842222;;Var;BD-09 5382;H7709;HD191639;SAO144144
20;11;11.9;302.799583;-;36;6;4;-36.101111;;;CD-3613940;H7703;HD191408;SAO211885
20;11;18.3;302.826250;-;0;49;17;-0.821389;65 Theta Aql;;BD-01 3911;H7710;HD191692;SAO144150
20;11;21.1;302.837917;+;21;52;32;21.875556;;;BD+21 4088;H7716;HD191877;SAO88315
20;11;34.9;302.895417;+;62;4;43;62.078611;68 Dra;;BD+61 1983;H7727;HD192455;SAO18751
20;11;48;302.950000;+;26;48;32;26.808889;19 Vul;;BD+26 3825;H7718;HD192004;SAO88330
20;11;57.9;302.991250;-;12;23;33;-12.392500;1 Xi1 Cap;;BD-12 5664;H7712;HD191753;SAO163328
20;12;0.7;303.002917;+;26;28;44;26.478889;20 Vul;12890;BD+26 3828;H7719;HD192044;SAO88339
20;12;3.8;303.015833;+;47;44;13;47.736944;;;BD+47 3045;H7721;HD192276;SAO49314
20;12;23.9;303.099583;-;42;46;50;-42.780556;;;CD-4313855;H7706;HD191584;SAO230100
20;12;25.9;303.107917;-;12;37;3;-12.617500;2 Xi2 Cap;;BD-13 5608;H7715;HD191862;SAO163337
20;12;31.8;303.132500;+;51;27;49;51.463611;;;BD+51 2796;H7726;HD192439;SAO32354
20;12;35.2;303.146667;+;0;52;3;0.867500;;;BD+00 4444;H7717;HD191984;SAO125567
20;13;13.9;303.307917;-;1;0;34;-1.009444;66 Aql;;BD-01 3920;H7720;HD192107;SAO144181
20;13;18;303.325000;+;46;48;57;46.815833;30 Cyg;12926;BD+46 2881;H7730;HD192514;SAO49332
20;13;23.9;303.349583;+;56;34;4;56.567778;33 Cyg;12935;BD+56 2376;H7740;HD192696;SAO32378
20;13;27.7;303.365417;+;60;38;26;60.640556;;;BD+60 2099;H7742;HD192781;SAO18766
20;13;37.9;303.407917;+;46;44;29;46.741389;31 omicron1 Cyg;V695 Cyg;BD+46 2882;H7735;HD192577;SAO49337
20;13;40.6;303.419167;+;24;14;20;24.238889;;;BD+23 3935;H7723;HD192342;SAO88377
20;13;42.8;303.428333;+;43;22;45;43.379167;;;BD+42 3642;H7733;HD192535;SAO49336
20;14;5;303.520833;+;36;36;19;36.605278;;Var?;BD+36 3949;H7734;HD192538;SAO69653
20;14;14.5;303.560417;+;28;41;41;28.694722;21 Vul;NU Vul;BD+28 3675;H7731;HD192518;SAO88391
20;14;16.6;303.569167;+;15;11;51;15.197500;67 Rho Aql;;BD+14 4227;H7724;HD192425;SAO105878
20;14;19;303.579167;-;52;26;44;-52.445556;;;CP-5211643;H7714;HD191829;SAO246495
20;14;21.6;303.590000;+;42;6;13;42.103611;;;BD+41 3668;H7737;HD192659;SAO49345
20;14;26.9;303.612083;-;63;24;57;-63.415833;;;CP-63 4571;H7707;HD191603;SAO254756
20;14;32;303.633333;+;36;48;23;36.806389;29 Cyg;V1644 Cyg;BD+36 3955;H7736;HD192640;SAO69678
20;15;15.9;303.816250;+;25;35;31;25.591944;;QR Vul;BD+25 4165;H7739;HD192685;SAO88410
20;15;17.4;303.822500;-;27;1;58;-27.032778;;12933;CD-2714659;H7722;HD192310;SAO189065
20;15;23.7;303.848750;+;33;43;46;33.729444;;;BD+33 3827;H7743;HD192787;SAO69701
20;15;28.3;303.867917;+;47;42;52;47.714444;32 omicron2 Cyg;V1488 Cyg;BD+47 3059;H7751;HD192909;SAO49385
20;15;30.2;303.875833;+;23;30;31;23.508611;22 Vul;QS Vul;BD+23 3944;H7741;HD192713;SAO88416
20;15;43.4;303.930833;+;50;13;58;50.232778;;;BD+49 3236;H7755;HD192983;SAO32400
20;15;46.1;303.942083;+;27;48;51;27.814167;23 Vul;;BD+27 3666;H7744;HD192806;SAO88428
20;15;50.6;303.960833;-;30;0;19;-30.005278;;;CD-3017773;H7725;HD192433;SAO211940
20;16;0.6;304.002500;+;45;34;46;45.579444;;;BD+45 3119;H7756;HD192985;SAO49395
20;16;3.4;304.014167;+;38;53;52;38.897778;;;BD+38 3977;H7752;HD192934;SAO69720
20;16;19.7;304.082083;+;21;35;55;21.598611;18 Sge;;BD+21 4130;H7746;HD192836;SAO88433
20;16;22.8;304.095000;-;12;20;13;-12.336944;3 Cap;;BD-12 5680;H7738;HD192666;SAO163402
20;16;23.7;304.098750;-;36;27;16;-36.454444;;12949;CD-3614011;H7728;HD192472;SAO211948
20;16;26.5;304.110417;-;35;11;52;-35.197778;;;CD-3514020;H7729;HD192486;SAO211950
20;16;28.2;304.117500;+;37;3;23;37.056389;;;BD+36 3978;H7757;HD192987;SAO69725
20;16;47.1;304.196250;+;24;40;16;24.671111;24 Vul;;BD+24 4075;H7753;HD192944;SAO88451
20;16;55.3;304.230417;+;40;21;54;40.365000;;12981;BD+39 4114;H7759;HD193092;SAO49410
20;17;29.1;304.371250;+;42;43;19;42.721944;;;BD+42 3670;H7762;HD193217;SAO49425
20;17;31.3;304.380417;+;66;51;14;66.853889;;;BD+66 1281;H7783;HD193664;SAO18796
20;17;31.5;304.381250;+;29;8;53;29.148056;;;BD+28 3695;H7760;HD193094;SAO88473
20;17;38.9;304.412083;-;12;30;30;-12.508333;5 Alpha1 Cap;;BD-12 5683;H7747;HD192876;SAO163422
20;17;47.2;304.446667;+;38;1;59;38.033056;34 Cyg;P Cyg;BD+37 3871;H7763;HD193237;SAO69773
20;18;1.4;304.505833;-;21;48;36;-21.810000;4 Cap;;BD-22 5384;H7748;HD192879;SAO189114
20;18;3.3;304.513750;-;12;32;41;-12.544722;6 Alpha2 Cap;;BD-12 5685;H7754;HD192947;SAO163427
20;18;7;304.529167;+;40;43;56;40.732222;;;BD+40 4103;H7767;HD193322;SAO49438
20;18;24.8;304.603333;+;55;23;50;55.397222;;;BD+54 2329;H7781;HD193592;SAO32455
20;18;28.6;304.619167;+;37;0;0;37.000000;36 Cyg;;BD+36 3998;H7769;HD193369;SAO69803
20;18;39.1;304.662917;+;34;58;58;34.982778;35 Cyg;12994;BD+34 3967;H7770;HD193370;SAO69806
20;18;49.6;304.706667;+;46;19;22;46.322778;;V1773 Cyg;BD+45 3139;H7777;HD193536;SAO49462
20;18;56;304.733333;-;47;42;39;-47.710833;;;CD-4813509;H7745;HD192827;SAO230144
20;19;3;304.762500;-;63;13;52;-63.231111;;;CP-63 4576;H7732;HD192531;SAO254772
20;19;17.9;304.824583;-;47;34;49;-47.580278;;;CD-4713340;H7749;HD192886;SAO230150
20;19;23.6;304.848333;-;19;7;7;-19.118611;7 Sigma Cap;;BD-19 5776;H7761;HD193150;SAO163445
20;19;29.2;304.871667;+;13;13;1;13.216944;;;BD+12 4289;H7771;HD193373;SAO105961
20;19;36.7;304.902917;+;62;15;27;62.257500;71 Dra;DE Dra;BD+61 2000;H7792;HD193964;SAO18807
20;19;43.3;304.930417;-;1;4;43;-1.078611;;;BD-01 3951;H7768;HD193329;SAO144296
20;19;48.3;304.951250;+;37;7;57;37.132500;;;BD+36 4008;H7782;HD193621;SAO69841
20;19;56.1;304.983750;+;46;50;15;46.837500;;V1584 Cyg;BD+46 2910;H7786;HD193722;SAO49482
20;20;0.2;305.000833;+;13;32;53;13.548056;;;BD+13 4360;H7774;HD193472;SAO105974
20;20;6;305.025000;+;68;52;49;68.880278;;AC Dra;BD+68 1121;H7804;HD194258;SAO18817
20;20;15.2;305.063333;+;39;24;12;39.403333;;;BD+38 4021;H7784;HD193702;SAO69856
20;20;20.5;305.085417;+;14;34;9;14.569167;;;BD+14 4263;H7778;HD193556;SAO105988
20;20;21.4;305.089167;+;17;47;35;17.793056;;;BD+17 4294;H7780;HD193579;SAO105991
20;20;26.1;305.108750;-;6;21;42;-6.361667;;13013;BD-06 5451;H7772;HD193429;SAO144313
20;20;28.1;305.117083;-;29;11;50;-29.197222;;;CD-2916981;H7764;HD193281;SAO189164
20;20;30.4;305.126667;+;53;35;46;53.596111;;;BD+53 2384;H7791;HD193944;SAO32491
20;20;32.3;305.134583;-;55;3;3;-55.050833;;;CP-55 9365;H7758;HD193002;SAO246535
20;20;39.8;305.165833;-;12;45;33;-12.759167;8 Nu Cap;;BD-13 5642;H7773;HD193432;SAO163468
20;20;46.6;305.194167;-;14;47;6;-14.785000;;;BD-15 5626;H7775;HD193452;SAO163471
20;20;51.9;305.216250;-;35;40;25;-35.673611;;;CD-3614057;H7765;HD193302;SAO212025
20;21;0.7;305.252917;-;14;46;53;-14.781389;9 Beta Cap;;BD-15 5629;H7776;HD193495;SAO163481
20;21;11.4;305.297500;+;63;58;49;63.980278;;;BD+63 1618;H7805;HD194298;SAO18826
20;21;41;305.420833;-;49;59;58;-49.999444;;;CD-5012929;H7766;HD193307;SAO246546
20;22;3;305.512500;+;41;7;53;41.131389;;;BD+40 4136;H7795;HD194069;SAO49524
20;22;3.4;305.514167;+;24;26;46;24.446111;25 Vul;;BD+23 3986;H7789;HD193911;SAO88580
20;22;5.4;305.522500;+;45;47;42;45.795000;;13050;BD+45 3152;H7798;HD194152;SAO49531
20;22;13.7;305.557083;+;40;15;24;40.256667;37 Gamma Cyg;13048;BD+39 4159;H7796;HD194093;SAO49528
20;22;27.5;305.614583;-;42;2;59;-42.049722;Kappa1 Sgr;;CD-4214836;H7779;HD193571;SAO230177
20;22;37.4;305.655833;+;31;15;54;31.265000;;;BD+30 4005;H7797;HD194097;SAO69917
20;22;45.3;305.688750;+;41;1;34;41.026111;;;BD+40 4141;H7800;HD194193;SAO49546
20;22;52.3;305.717917;+;14;33;5;14.551389;;;BD+14 4275;H7793;HD194012;SAO106042
20;22;55.5;305.731250;+;42;59;0;42.983333;;13053;BD+42 3721;H7802;HD194220;SAO49550
20;23;0.8;305.753333;-;9;39;17;-9.654722;;;BD-10 5369;H7788;HD193896;SAO144361
20;23;10.7;305.794583;+;5;20;35;5.343056;;;BD+04 4434;H7794;HD194013;SAO125747
20;23;44.4;305.935000;+;37;28;35;37.476389;;Var?;BD+37 3916;H7807;HD194335;SAO69951
